LENGTH,STRASS_ID,RICHTPLANT,STRADATNAM,UNTERHALT,EIGENTUM,STRASSTYP,UREG_TEXT,JAHR,SHAPE.LEN
85.92221336,5168,30,30094,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,85.92218821613369
65.25364102,5165,30,30094,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,65.2535912760675
119.99173133,5163,30,30094,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,119.991687162166
314.31570283,5152,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,314.315673249366
121.27945635,7514,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,121.279454724342
468.63605539,500,23,1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,468.636055467219
152.61402675,409,23,1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,152.613984767251
54.22697416,222,30,30049.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,54.2269729162909
11.00919614,1484,30,30049.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,11.0092198856231
50.83387725,221,30,30049.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,50.8338845281083
30.76903325,4589,23,30022,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,30.7690395778329
115.06633273,5124,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,115.06629653034801
108.85436388,1494,23,30034,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,108.854466036459
348.62133538,4448,30,30050,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,348.62138695833204
599.013391,4565,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,599.01341798701
217.98967428,4560,30,30047,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,217.98963424532002
510.75068453,227,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,510.750670976095
242.95518208,4436,30,30047,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,242.95517842534503
189.75439289,4435,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,189.754416094936
164.77704918,230,30,30047.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,164.777095212196
2230.91330054,7516,923,99001,Stadt Zürich,Kanton,Strassen im Bau / geplant,,05_12_2017,2230.91325924549
182.04042722,4638,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,182.04047020649
79.15001785,4660,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,79.1500382898502
1236.06760557,4645,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1236.06757113201
411.93153407,4551,30,30034,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,411.931561380094
421.03311883,4556,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,421.03312307079403
275.76006835,4699,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,275.76008195252
530.95063384,4690,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,530.9505813262971
920.23485729,4691,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,920.234840963741
193.7004304,4212,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,193.700499177236
328.71910838,4168,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,328.719172231993
173.09452184,5203,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,173.09457210235
242.02669982,4386,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,242.026716443722
285.86812815,4183,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,285.868174003598
137.63436875,432,30,30057,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,137.634324049252
7.91010587,4358,30,30056,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,7.91015272924613
348.11335588,4193,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,348.11333182567404
255.59259424,4196,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,255.592618131156
146.1863974,4199,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,146.18647460585103
105.03638681,4179,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,105.036278499619
176.01567924,4185,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,176.015673301777
206.72444822,4355,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,206.724480054113
260.20466457,4336,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,260.204629128358
290.35440978,4159,30,30057.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,290.354412096402
156.69476924,4231,30,30057,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,156.69483237901102
176.60564452,4239,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,176.605678336873
671.22966556,4226,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,671.229729731543
84.77608166,5213,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,84.7760770763548
83.55041948,5195,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,83.5504227035666
87.51944643,4407,30,30047.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,87.51945547468789
106.64531531,4408,30,30061.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,106.64535957616701
484.6242301,4393,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,484.62426514172904
228.93698596,4394,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,228.936983362978
260.08209837,4396,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,260.08213931157405
184.8674456,4481,30,30053,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,184.867398718388
155.96413701,4478,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,155.964194713543
91.88217294,4398,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,91.8821929201922
188.01554588,4483,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,188.015497251695
125.94539002,4480,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,125.945423389666
214.61675538,4291,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,214.616755575419
165.84912699,4294,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,165.84912476528902
374.1430497,4327,30,30054,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,374.143046666651
43.18064332,4472,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,43.18061242464
55.34471265,4325,30,30052.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,55.344698977211195
179.63698128,4286,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,179.636934250966
4.39684204,226,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,4.39685831930027
501.36399574,4491,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,501.363978064544
225.37291772,1667,12,16135,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,225.37296327085502
1508.31357091,4453,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1508.31352149705
33.14525385,208,30,4,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,33.1452134274551
103.00715322,4531,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,103.007107234306
111.35181319,4538,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,111.35186419078501
99.95702268,4680,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,99.9570312894443
391.8203254,4731,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,391.820318158174
153.83497852,4507,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,153.835022658159
25.30105339,394,23,30011,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,25.3010364234266
251.53729512,1663,12,16141,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,251.537268259076
548.1625486,4763,30,30045,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,548.162616598948
85.08313727,244,30,1.3,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,85.083086185666
108.87391906,977,12,16140,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,108.873942274862
266.48699357,380,23,1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,266.486925729458
171.70982937,1226,12,16062,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,171.709865039511
260.04693153,4722,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,260.046967619619
440.50010777,314,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,440.50009078022
173.53865332,792,12,16003,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,173.53865151916
228.06842404,4225,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,228.06845256493298
253.33426004,437,23,347,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,253.334191615963
234.5434956,4313,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,234.54353945054902
132.38618298,4228,23,347,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,132.386216831966
334.00189354,4234,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,334.001862169753
253.88842701,447,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,253.888384699574
604.42788534,4243,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,604.427909014409
77.29418946,4270,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,77.2941397299703
132.73644904,4262,30,30090,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,132.73641034522402
1493.57673972,4275,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1493.57667685628
1505.13145279,4261,30,30090,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,1505.13145069442
32.74399857,979,12,16131,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,32.743965124074
146.86833834,4741,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,146.868279145538
435.88682509,4740,1, ,unbekannt,unbekannt,Gemeindestrassen,,05_12_2017,435.88679308711704
276.95932535,4770,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,276.95931261888103
582.14486984,4774,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,582.144836330422
234.06107962,382,30,1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,234.06105427065
578.03084359,727,10,10121,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,578.030808480563
164.8461807,844,12,16520,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,164.846162251749
11.47472925,5972,1, ,unbekannt,unbekannt,Gemeindestrassen,,05_12_2017,11.474729853465
657.02436573,618,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,657.0243655390431
924.22872178,609,10,10010,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,924.228773890038
141.42201264,2743,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,141.42201573148
261.63750267,1681,10,10010,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,261.637561837452
41.76930292,1971,1, ,unbekannt,unbekannt,Gemeindestrassen,,05_12_2017,41.769302917835496
200.38509869,2764,12,16300,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,200.38507882978902
164.04585901,1144,12,16521,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,164.04590647099403
183.56627807,726,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,183.56628075385402
163.75628624,838,12,16145,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,163.75628361389602
419.67612141,1970,1, ,unbekannt,unbekannt,Gemeindestrassen,,05_12_2017,419.676160878485
1215.28547518,2732,23,351,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,1215.28548851885
365.72268055,4922,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,365.722617124576
189.11568505,4851,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,189.115684004569
539.6141616,4845,30,30023.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,539.614159489405
1000.96945907,4917,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1000.9694784648601
140.32248757,4862,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,140.32250998814402
577.07184634,689,10,10111,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,577.0718437651431
171.4231222,4841,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,171.423105680247
510.0980567,1209,23,1.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,510.09810381543207
159.68030171,4834,23,30071,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,159.68030207285602
161.54126185,4805,23,30013.3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,161.541244487883
460.3942667,4878,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,460.394290290021
223.55723321,820,12,16036,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,223.55716466734702
107.40391156,99,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,107.40391156121801
756.12832161,601,10,10010,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,756.1283380609331
959.87537883,4620,30,30031,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,959.875426397215
887.16822399,4621,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,887.168193053959
229.04407641,5010,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,229.04403832701
313.38203851,4976,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,313.382009183296
162.85396945,4948,30,30075,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,162.853969384891
264.29120143,4945,40,,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,264.29113811454204
124.16779462,1206,12,16125,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,124.167800944979
221.67354941,419,23,30013,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,221.673590985385
722.75452339,4609,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,722.7545263556381
248.73489018,4811,23,1.2,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,248.734884367499
32.23738471,4577,30,30035,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,32.2372959232641
596.16087381,4578,30,30035,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,596.1609590312231
160.05522915,4628,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,160.05523767533
344.54572935,4632,30,30032.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,344.545719478738
451.61708601,4713,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,451.617103910968
95.35710064,21030,12,A1 R BUSS,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,95.3570668295901
343.36343572,4709,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,343.363481587718
769.71882573,1675,10,10010,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,769.7189627902491
233.75570204,830,12,16009,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,233.75575697079103
26.70995538,4715,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,26.709910903071197
2229.91959411,1677,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,2229.91959028646
130.5755599,984,12,16495,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,130.57546225259802
121.21735508,7031,12,16148,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,121.217385886897
57.96692692,7049,23,4.9,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,57.9668795375343
167.2679672,4993,30,30095,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,167.268007397233
1172.34785688,692,10,10331,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,1172.34795342488
157.37907009,5251,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,157.379081224145
182.58221281,5265,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,182.582153229668
69.12354912,5236,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,69.1235269877845
99.24595625,5253,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,99.2459926214827
125.91257091,5249,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,125.912576804953
275.22092526,5250,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,275.220969565179
110.60953254,5244,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,110.60958009114002
133.37051841,5245,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,133.370474262425
191.11528697,5198,30,30068,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,191.11527163176802
190.03559056,4949,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,190.035570562291
143.22775387,5082,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,143.227801297444
132.68508006,4958,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,132.685063447804
350.76885425,5084,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,350.768883978443
173.2752309,4959,23,382,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,173.27520096027902
98.2642509,4961,23,382.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,98.26427771765289
143.07567382,4942,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,143.075691714665
96.75452086,425,30,30091,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,96.75448413946789
230.53208335,4941,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,230.532083521858
65.90675562,5079,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,65.9067056667984
285.28524727,5042,30,30066,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,285.285317854228
91.64353696,405,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,91.6434977196765
71.18801928,5061,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,71.1879901028256
254.33633853,5045,30,30091,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,254.33637750453403
147.68974712,5075,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,147.689762376753
70.2034389,5069,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,70.2034679057998
257.57495468,5133,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,257.574959288383
119.36395609,5066,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,119.363956087967
277.56702483,5039,30,30066,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,277.567043601819
211.83128899,5131,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,211.831276835575
68.20375512,5047,30,30067,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,68.2037551213274
158.18342481,5033,40,,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,158.183361396559
203.45293717,5032,30,30063,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,203.452993887959
106.59680316,5187,30,30096,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,106.596754630887
179.0121871,5101,30,30050.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,179.012187098979
271.77212029,5686,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,271.77211876796605
55.2723682,5177,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,55.2722993157513
295.84944764,5145,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,295.849484063582
296.49377658,5144,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,296.493776585277
71.56077502,5182,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,71.5608457368273
106.53247481,5185,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,106.53243925640702
314.44299955,5157,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,314.44303407797804
210.41251883,5183,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,210.41245636131
135.39047912,5162,30,30064,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,135.390486289053
71.18129949,5184,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,71.1813336773764
180.29540671,5186,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,180.295417022116
174.3854813,5089,30,30009,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,174.385438123274
92.6179059,5174,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,92.6180002579293
203.12847897,5154,30,30063,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,203.128384947825
489.4714561,4446,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,489.47139183530305
526.14959634,4439,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,526.149608316953
215.38925879,4595,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,215.389256821828
57.68486919,5110,23,30009.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,57.6849074643566
255.34550055,242,23,1.2,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,255.34553976923502
189.54730888,5112,23,30009.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,189.547349352888
224.65056867,5129,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,224.650644048259
16.80240255,4568,30,30048,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,16.8024025475525
228.04299847,5126,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,228.042999578333
10.95948592,4582,23,30034.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,10.959485922250199
596.52626436,4644,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,596.5262174828911
1082.82923623,4573,30,30049,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,1082.82931980297
123.54442106,4490,30,30048,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,123.54449297186801
113.79226557,4425,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,113.79226158053801
228.65664813,4662,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,228.656603831635
365.63607622,4657,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,365.636100813019
569.16257882,4672,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,569.1625221218051
288.76082797,4649,23,30040,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,288.760774071745
275.60682423,4675,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,275.606776283035
233.31052026,4200,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,233.31049712524302
161.84566718,4350,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,161.84569613092302
103.72563302,444,30,30056,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,103.725524633808
162.76646401,4357,23,347.3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,162.766394353681
113.98261418,4351,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,113.98261351392901
119.85990939,4186,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,119.85987873433801
