Jahr,X_WGS84,Y_WGS84,Betriebsname,StrasseLang,HNr,PLZ,Ort,StatZoneSort,StatZoneLang,QuarSort,QuarLang,KreisSort,KreisLang,Oeffnungszeit,Betriebsart,Betriebsstatus,EKoord,NKoord,AnzBetriebe
2017,8.51498967669349,47.3919962520625,Club Silbando,Förrlibuckstrasse,62,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,0400/frei,Nebenwirtschaft,Offen,2681263.844,1249575.895,1
2017,8.51498967669349,47.3919962520625,Lunch 5,Förrlibuckstrasse,62,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681263.844,1249575.895,1
2017,8.51394527050702,47.3918321015654,Pause,Förrlibuckstrasse,70,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681185.248,1249556.565,1
2017,8.53770181457094,47.3732305684872,Starbucks Coffee,Füsslistrasse,4,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Nebenwirtschaft,Offen,2683007.685,1247513.455,1
2017,8.53026036681043,47.3589946020939,Museum Rietberg,Gablerstrasse,15,8002,Zürich,2404,Museum Rietberg,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682467.724,1245922.983,1
2017,8.52954017596606,47.3594097075163,Quartiertreff Enge,Gablerstrasse,20,8002,Zürich,2404,Museum Rietberg,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682412.679,1245968.374,1
2017,8.52558871435788,47.3718946899911,Gartenhof,Gartenhofstrasse,1,8004,Zürich,4101,Kalkbreite,41,Werd,4,Kreis 4,0400/Frei,Gastwirtschaft,Offen,2682094.96,1247352.201,1
2017,8.52524840575731,47.3728516179155,Bros Beans & Beats,Gartenhofstrasse,24,8004,Zürich,4101,Kalkbreite,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682067.786,1247458.228,1
2017,8.53398616866675,47.3686492957506,Korner,Gartenstrasse,10,8002,Zürich,2406,Gartenstrasse,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682734.189,1247000.226,1
2017,8.5287383813557,47.3836335949189,Eisenhof,Gasometerstrasse,20,8005,Zürich,5102,Quellenstrasse,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682314.699,1248660.532,1
2017,8.52899042035005,47.383881064376,Josef,Gasometerstrasse,24,8005,Zürich,5102,Quellenstrasse,51,Gewerbeschule,5,Kreis 5,0200/frei,Gastwirtschaft,Offen,2682333.347,1248688.308,1
2017,8.52920524016715,47.3840674391083,Pizzeria Ristorante Molino,Gasometerstrasse,26,8005,Zürich,5102,Quellenstrasse,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682349.279,1248709.253,1
2017,8.52978282089997,47.3846561298048,Valentins Bar,Gasometerstrasse,36,8005,Zürich,5102,Quellenstrasse,51,Gewerbeschule,5,Kreis 5,0200/frei,Gastwirtschaft,Offen,2682391.979,1248775.305,1
2017,8.52838415122604,47.3836878219961,Blunt,Gasometerstrasse,5,8005,Zürich,5102,Quellenstrasse,51,Gewerbeschule,5,Kreis 5,0400/frei,Gastwirtschaft,Offen,2682287.869,1248666.189,1
2017,8.52846030855909,47.3838045795957,Times,Gasometerstrasse,7,8005,Zürich,5102,Quellenstrasse,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682293.439,1248679.249,1
2017,8.55621788471716,47.3694268912395,Gemeinschaftszentrum Hottingen,Gemeindestrasse,54,8032,Zürich,7204,Kantonsschule,72,Hottingen,7,Kreis 7,,Gastwirtschaft,Offen,2684412.039,1247110.349,1
2017,8.55640831669568,47.3697788558903,Rosengarten,Gemeindestrasse,60,8032,Zürich,7204,Kantonsschule,72,Hottingen,7,Kreis 7,,Gastwirtschaft,Offen,2684425.864,1247149.682,1
2017,8.53802907635426,47.3645685392271,Piazza Bistro am See,General-Guisan-Quai,17,8022,Zürich,2407,See West,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2683045.892,1246550.835,1
2017,8.53259337338108,47.3637457908688,Bistro Amore,General-Wille-Strasse,18,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682636.596,1246453.631,1
2017,8.53259337338108,47.3637457908688,Sousou Bistro Bar,General-Wille-Strasse,18,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682636.596,1246453.631,1
2017,8.53237801906791,47.363482842222,San Marco,General-Wille-Strasse,21,8002,Zürich,2403,Belvoir-Park,24,Enge,2,Kreis 2,Fr./Sa. Frei,Gastwirtschaft,Offen,2682620.737,1246424.172,1
2017,8.53380486349213,47.363531881543,La Mimosa,General-Wille-Strasse,8,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682728.436,1246431.127,1
2017,8.56136065898517,47.4145180990512,Ayverdis,Genossenschaftsstrasse,18,8050,Zürich,12101,Hagenholz,121,Saatlen,12,Kreis 12,,Gastwirtschaft,Offen,2684728.72,1252128.742,1
2017,8.55343003733145,47.3882904534131,Sorell Hotel Rigiblick,Germaniastrasse,99,8044,Zürich,6307,Rigiblick,63,Oberstrass,6,Kreis 6,,Gastwirtschaft,Offen,2684171.692,1249204.435,1
2017,8.51977589705712,47.3860353053952,Palazzino,Geroldstrasse,12,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681634.304,1248918.172,1
2017,8.51965668686395,47.385601364893,Supermarket,Geroldstrasse,17,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,0400/frei,Dancing / Disco,Offen,2681625.968,1248869.806,1
2017,8.51918303135126,47.3860695368912,Gerolds Garten,Geroldstrasse,23,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,0400/Frei,Gastwirtschaft,Offen,2681589.489,1248921.361,1
2017,8.51835070852667,47.3856236603809,Rosso,Geroldstrasse,31,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681527.329,1248870.927,1
2017,8.51829459024123,47.3859478636188,Helsinki,Geroldstrasse,35,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,0200/frei,Gastwirtschaft,Offen,2681522.596,1248906.911,1
2017,8.51819607755556,47.3859479116205,Zum Gaul,Geroldstrasse,35a,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,,Ausgabestelle,Offen,2681515.158,1248906.814,1
2017,8.52049683382255,47.3853947816795,Badmintoncenter,Geroldstrasse,5,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,0400/frei,Gastwirtschaft,Offen,2681689.718,1248847.714,1
2017,8.52049683382255,47.3853947816795,Hive,Geroldstrasse,5,8005,Zürich,5203,Neue Hard,52,Escher Wyss,5,Kreis 5,0400/frei,Gastwirtschaft,Offen,2681689.718,1248847.714,1
2017,8.52493196606737,47.3896918993139,schwarzescafé,Gerstenstrasse,5,8005,Zürich,5204,KV-Business School,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2682017.97,1249330.059,1
2017,8.51579492684249,47.3739367924209,Gertrudhof,Gertrudstrasse,26,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681352.196,1247569.025,1
2017,8.51531742776437,47.3733603043168,Aemtlerhalle,Gertrudstrasse,37,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681317.015,1247504.441,1
2017,8.51479165361896,47.3733927559069,Idaburg,Gertrudstrasse,44,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681277.259,1247507.504,1
2017,8.51446634605943,47.3731944577536,Polibar,Gertrudstrasse,50,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,0400/Frei,Gastwirtschaft,Offen,2681252.994,1247485.122,1
2017,8.53390303977099,47.3746228118511,El Lokal,Gessnerallee,11,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,0200/0400 Uhr,Gastwirtschaft,Offen,2682718.641,1247664.221,1
2017,8.53571291097367,47.3763090267982,Rio Bar,Gessnerallee,17,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,0200/Frei,Gastwirtschaft,Offen,2682852.698,1247853.589,1
2017,8.53291293449086,47.3733451542617,Swiss Casinos Zürich AG,Gessnerallee,3,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,täglich bis 05:00,Gastwirtschaft,Offen,2682645.851,1247521.139,1
2017,8.53463598542281,47.3747713406657,Reithalle,Gessnerallee,8,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,Fr/Sa Frei,Gastwirtschaft,Offen,2682773.761,1247681.506,1
2017,8.53463598542281,47.3747713406657,Stall 6,Gessnerallee,8,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,0400/Frei,Gastwirtschaft,Offen,2682773.761,1247681.506,1
2017,8.51811141905119,47.3504199417623,Richi's Kiosk Allmend,Gfellstrasse,20,8045,Zürich,2103,Muggenbühl,21,Wollishofen,2,Kreis 2,,Ausgabestelle,Offen,2681563.102,1244957.034,1
2017,8.51756896714817,47.3901842401906,Angkor,Giessereistrasse,18,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681461.334,1249377.124,1
2017,8.51756896714817,47.3901842401906,Coop Zürich Puls 5,Giessereistrasse,18,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Nebenwirtschaft,Offen,2681461.334,1249377.124,1
2017,8.51756896714817,47.3901842401906,Giessereihalle,Giessereistrasse,18,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681461.334,1249377.124,1
2017,8.51756896714817,47.3901842401906,HITZBERGER Zürich Puls 5,Giessereistrasse,18,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681461.334,1249377.124,1
2017,8.51756896714817,47.3901842401906,Toscano,Giessereistrasse,18,8005,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681461.334,1249377.124,1
2017,8.51756896714817,47.3901842401906,Migros Fitnesspark Puls 5,Giessereistrasse,18,8037,Zürich,5202,Technopark,52,Escher Wyss,5,Kreis 5,,Gastwirtschaft,Offen,2681461.334,1249377.124,1
2017,8.52005935254987,47.3569137551867,Saalsporthalle,Giesshübelstrasse,41,8045,Zürich,3106,Saalsporthalle,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681700.324,1245680.983,1
2017,8.51807530926043,47.3582252281659,Brunau Park,Giesshübelstrasse,65,8045,Zürich,3106,Saalsporthalle,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681548.437,1245824.717,1
2017,8.51728404574524,47.3580163155389,Migros Restaurant Brunaupark,Giesshübelstrasse,69,8045,Zürich,3106,Saalsporthalle,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681488.983,1245800.67,1
2017,8.55557964170109,47.3791858054147,Okay Italia,Gladbachstrasse,94,8044,Zürich,7104,Hochstrasse,71,Fluntern,7,Kreis 7,,Gastwirtschaft,Offen,2684348.392,1248194.569,1
2017,8.55614368007099,47.379328716481,Caprice,Gladbachstrasse,97,8044,Zürich,7103,Toblerstrasse,71,Fluntern,7,Kreis 7,,Gastwirtschaft,Offen,2684390.757,1248211.063,1
2017,8.53006020855433,47.3742869849064,Sherif's Bar,Glasmalergasse,2,8004,Zürich,4205,Volkshaus,42,Langstrasse,4,Kreis 4,0200/frei,Gastwirtschaft,Offen,2682428.957,1247622.843,1
2017,8.5737591608558,47.407173106316,Altersheim Herzogenmühle,Glattstegweg,7,8051,Zürich,12203,Auhof,122,Schwamendingen-Mitte,12,Kreis 12,,Gastwirtschaft,Offen,2685676.137,1251325.648,1
2017,8.54491447817726,47.4299419572472,Mirch Masala,Glatttalstrasse,104,8052,Zürich,11906,Eichrain,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683463.495,1253825.826,1
2017,8.54847979711875,47.4251881662755,Bowling Center Zürich,Glatttalstrasse,40,8052,Zürich,11906,Eichrain,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683739.936,1253301.132,1
2017,8.54847979711875,47.4251881662755,Schneckemaus,Glatttalstrasse,40,8052,Zürich,11906,Eichrain,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683739.936,1253301.132,1
2017,8.54847979711875,47.4251881662755,Vesuvio II,Glatttalstrasse,40,8052,Zürich,11906,Eichrain,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683739.936,1253301.132,1
2017,8.5482696739022,47.4237137863762,Freibad Seebach,Glatttalstrasse,41,8052,Zürich,11905,Ausserdorfstrasse,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683726.401,1253136.997,1
2017,8.58157664210133,47.4018783158715,My Kebab,Glattwiesenstrasse,2,8051,Zürich,12303,Mattenhof,123,Hirzenbach,12,Kreis 12,,Gastwirtschaft,Offen,2686274.707,1250745.584,1
2017,8.51900594329932,47.4138471849757,Alibaba,Glaubtenstrasse,1,8046,Zürich,11105,Schützenmatt,111,Affoltern,11,Kreis 11,,Ausgabestelle,Offen,2681533.6,1252009.285,1
2017,8.54006686892198,47.3721353243607,Lumière,Glockengasse,16,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683188.003,1247394.2,1
2017,8.54043628737089,47.3719053751888,Zur grossen Reblaube,Glockengasse,7,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683216.261,1247369.028,1
2017,8.54039491349338,47.3720362984561,Taverne Catalana,Glockengasse,8,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683212.932,1247383.539,1
2017,8.54025762724376,47.3719196365194,Churrasco Steakhouse,Glockengasse,9,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683202.746,1247370.424,1
2017,8.5534549644356,47.3753116786304,Vier Linden,Gloriastrasse,16,8028,Zürich,7105,Platte,71,Fluntern,7,Kreis 7,,Gastwirtschaft,Offen,2684194.074,1247761.597,1
2017,8.55370049095231,47.3756739815603,Cafeteria Careum,Gloriastrasse,18,8006,Zürich,7105,Platte,71,Fluntern,7,Kreis 7,,Gastwirtschaft,Offen,2684212.043,1247802.138,1
2017,8.55209113462188,47.3750656556514,Oase Gloria,Gloriastrasse,19,8044,Zürich,7104,Hochstrasse,71,Fluntern,7,Kreis 7,,Ausgabestelle,Offen,2684091.47,1247732.784,1
2017,8.55295343881936,47.3773843875986,Foodtrailer & Kiosk ETZ,Gloriastrasse,35,8006,Zürich,7104,Hochstrasse,71,Fluntern,7,Kreis 7,,Gastwirtschaft,Offen,2684152.928,1247991.484,1
2017,8.55935357270371,47.375701488222,Tür & Tor,Gloriastrasse,98,8044,Zürich,7105,Platte,71,Fluntern,7,Kreis 7,,Gastwirtschaft,Offen,2684638.899,1247811.278,1
2017,8.53892785379627,47.3663471661148,Diagonal (UG),Glärnischstrasse,10,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,0400/Frei,Gastwirtschaft,Offen,2683111.006,1246749.518,1
2017,8.53731539357347,47.368100515948,Luxor Fitness,Glärnischstrasse,35,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Nebenwirtschaft,Offen,2682986.488,1246942.733,1
2017,8.47509791411045,47.389627980511,Café Glättli,Glättlistrasse,40,8048,Zürich,9202,Loogartenstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678255.735,1249272.063,1
2017,8.51382122860489,47.3700732791275,Joey's,Goldbrunnenplatz,2,8055,Zürich,3102,Goldbrunnenplatz,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681209.029,1247137.468,1
2017,8.51288269831212,47.3703280100814,Domino's Pizza,Goldbrunnenstrasse,115,8055,Zürich,3406,Zwinglihaus,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681137.759,1247164.816,1
2017,8.54748190336762,47.3664073978505,Arthouse Le Paris,Gottfried-Keller-Strasse,7,8001,Zürich,1203,Bellevue,12,Hochschulen,1,Kreis 1,,Ausgabestelle,Offen,2683756.996,1246765.309,1
2017,8.54748190336762,47.3664073978505,Mc Donald's,Gottfried-Keller-Strasse,7,8001,Zürich,1203,Bellevue,12,Hochschulen,1,Kreis 1,0400/frei,Gastwirtschaft,Offen,2683756.996,1246765.309,1
2017,8.53220626061516,47.3648081691408,Nooch Asian Kitchen,Gotthardstrasse,62,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682605.71,1246571.329,1
2017,8.53198396283929,47.3647664674503,Heidi & Tell Co.,Gotthardstrasse,66,8002,Zürich,2402,Kongresshaus,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682588.984,1246566.459,1
2017,8.49019018236649,47.3516771459518,Kiosk SZU-Endstation Üetliberg,Gratstrasse,1,8143,Zürich,3303,Uetliberg,33,Friesenberg,3,Kreis 3,,Ausgabestelle,Offen,2679451.702,1245068.154,1
2017,8.49460899813191,47.3477458640689,Bergrestaurant Uto Staffel,Gratstrasse,6,8143,Zürich,3305,Albisgüetli,33,Friesenberg,3,Kreis 3,,Gastwirtschaft,Offen,2679791.43,1244635.592,1
2017,8.48905230920942,47.3870345979299,Samurai VII,Grimselstrasse,2,8048,Zürich,9212,Grimselstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679313.116,1248997.759,1
2017,8.5163226197401,47.3616533034819,Sous-Sol,Grubenstrasse,11,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,0400/Frei,Gastwirtschaft,Offen,2681410.802,1246204,1
2017,8.51641555747893,47.3619979124569,Pizzeria Trattoria Da Michele,Grubenstrasse,12,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681417.296,1246242.407,1
2017,8.51604433630051,47.3616175267869,Gruben - Kombo,Grubenstrasse,15,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681389.836,1246199.734,1
2017,8.51577546682455,47.3618753618706,al punto,Grubenstrasse,18,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2681369.133,1246228.119,1
2017,8.51462520171234,47.3614037925184,Smith and de Luma,Grubenstrasse,27,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,0400/frei,Gastwirtschaft,Offen,2681282.965,1246174.502,1
2017,8.51468247047284,47.3617415480224,Yo Yo,Grubenstrasse,28,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,,Ausgabestelle,Offen,2681286.776,1246212.11,1
2017,8.51050859515719,47.3615305503823,Swiss Life Restaurant Binz 49,Grubenstrasse,49,8045,Zürich,3105,Binz,31,Alt-Wiedikon,3,Kreis 3,,Gastwirtschaft,Offen,2680971.816,1246184.338,1
2017,8.500050167122,47.384564264786,Maximus,Grundstrasse,2,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Nebenwirtschaft,Offen,2680147.18,1248734.3,1
2017,8.54418994708176,47.375587266547,Gräbli Bar,Gräbligasse,1,8001,Zürich,1101,Zähringerstrasse,11,Rathaus,1,Kreis 1,0400/frei,Gastwirtschaft,Offen,2683493.977,1247782.335,1
2017,8.54478998842959,47.3754571371835,Holy Cow,Gräbligasse,12,8001,Zürich,1101,Zähringerstrasse,11,Rathaus,1,Kreis 1,,Gastwirtschaft,Offen,2683539.494,1247768.507,1
2017,8.54415717315179,47.3754787479534,Akt Niederdorf,Gräbligasse,2,8001,Zürich,1101,Zähringerstrasse,11,Rathaus,1,Kreis 1,0400 Uhr,Gastwirtschaft,Offen,2683491.672,1247770.236,1
2017,8.48999754949919,47.3960264140127,Gemeinschaftszentrum Grünau,Grünauring,18,8064,Zürich,9216,Grünaustrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679371.089,1249998.359,1
2017,8.52631173810684,47.3726716021528,COFFEE,Grüngasse,4,8004,Zürich,4101,Kalkbreite,41,Werd,4,Kreis 4,,Kleinwirtschaft,Offen,2682148.367,1247439.328,1
2017,8.52604507086617,47.3725262330617,Moleson,Grüngasse,7,8004,Zürich,4101,Kalkbreite,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682128.452,1247422.888,1
2017,8.54647348071023,47.4169276793762,Alters- und Pflegeheim Grünhalde,Grünhaldenstrasse,19,8052,Zürich,11908,Grünhaldenstrasse,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683601.533,1252380.653,1
2017,8.54574590544994,47.407822516175,Gemeinschaftszentrum Oerlikon,Gubelstrasse,10,8050,Zürich,11504,Marktplatz Oerlikon,115,Oerlikon,11,Kreis 11,,Gastwirtschaft,Offen,2683560.914,1251367.636,1
2017,8.54478905691286,47.4156425338328,Amaras Shisha Lounge,Gujerstrasse,2,8050,Zürich,11903,Felsenrain,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683476.444,1252235.987,1
2017,8.5309618715836,47.3793149469616,Jack & Jo,Gustav-Gull-Platz,2,8004,Zürich,4206,Kaserne,42,Langstrasse,4,Kreis 4,,Gastwirtschaft,Offen,2682489.268,1248182.756,1
2017,8.53084998422187,47.3796265701487,Gustav,Gustav-Gull-Platz,5,8004,Zürich,4206,Kaserne,42,Langstrasse,4,Kreis 4,Fr./Sa. Frei,Gastwirtschaft,Offen,2682480.337,1248217.282,1
2017,8.53075833197978,47.3650149963745,Club Gutenberg,Gutenbergstrasse,1,8002,Zürich,2401,Parkring,24,Enge,2,Kreis 2,,Gastwirtschaft,Offen,2682496.025,1246592.799,1
2017,8.50932977195738,47.3706188260901,Zhong Thai,Gutstrasse,10,8055,Zürich,3402,Friedhof Sihlfeld,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680868.985,1247193.479,1
2017,8.50369238501108,47.3737563691422,Café-Bistro im Guet,Gutstrasse,152,8055,Zürich,3402,Friedhof Sihlfeld,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680438.492,1247536.491,1
2017,8.50279554496392,47.3744892247655,Kiosk Verga,Gutstrasse,162a,8055,Zürich,3402,Friedhof Sihlfeld,34,Sihlfeld,3,Kreis 3,,Ausgabestelle,Offen,2680369.658,1247617.045,1
2017,8.50183761418623,47.3744323545234,Tharani Kiosk,Gutstrasse,173,8047,Zürich,9108,Sackzelg,91,Albisrieden,9,Kreis 9,,Ausgabestelle,Offen,2680297.402,1247609.742,1
2017,8.51051714174674,47.3701394382639,Kafi Ferdinand,Gutstrasse,2,8055,Zürich,3406,Zwinglihaus,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680959.388,1247141.409,1
2017,8.53463590316608,47.3808356560903,Pimpi,Hafnerstrasse,11,8005,Zürich,5106,Konradstrasse,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682764.338,1248355.684,1
2017,8.53472662985175,47.380901790939,Libanon il Achdar,Hafnerstrasse,13,8005,Zürich,5106,Konradstrasse,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682771.086,1248363.132,1
2017,8.53454992594544,47.3807840841835,Yoshino,Hafnerstrasse,9,8005,Zürich,5106,Konradstrasse,51,Gewerbeschule,5,Kreis 5,,Gastwirtschaft,Offen,2682757.926,1248349.86,1
2017,8.55815253008042,47.4143522215851,Buongiorno,Hagenholzstrasse,102,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2684486.894,1252106.842,1
2017,8.55980240148542,47.4143204988685,Riedbach,Hagenholzstrasse,104a,8050,Zürich,12101,Hagenholz,121,Saatlen,12,Kreis 12,,Gastwirtschaft,Offen,2684611.446,1252105.093,1
2017,8.56324586417903,47.4151235275168,Personalrestaurant ERZ Hagenholz,Hagenholzstrasse,110,8050,Zürich,12101,Hagenholz,121,Saatlen,12,Kreis 12,,Gastwirtschaft,Offen,2684870.015,1252198.086,1
2017,8.55268343204965,47.4134335482639,CS Tower,Hagenholzstrasse,22,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2684075.638,1251998.837,1
2017,8.55409288996352,47.4146772665463,Isebähnli,Hagenholzstrasse,51,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2684180.034,1252138.615,1
2017,8.55497344988688,47.4136030501076,Diwali,Hagenholzstrasse,56,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Kantine / Mensa,Offen,2684248.181,1252020.137,1
2017,8.5549347247255,47.4142104643889,Sky Key Cafeteria (EG),Hagenholzstrasse,60,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2684244.298,1252087.623,1
2017,8.55685660189865,47.4143045161387,Gran Gusto,Hagenholzstrasse,78,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2684389.177,1252100.144,1
2017,8.55848830475771,47.4146957287471,Pizza Gabriel,Hagenholzstrasse,79,8050,Zürich,11909,Leutschenbach,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2684511.687,1252145.392,1
2017,8.5469462003912,47.3797156749506,Basilicum,Haldenbachstrasse,2,8006,Zürich,6304,Culmannstrasse,63,Oberstrass,6,Kreis 6,,Gastwirtschaft,Offen,2683695.637,1248244.231,1
2017,8.54697576255964,47.3800017695361,Haldenbach,Haldenbachstrasse,3,8006,Zürich,6304,Culmannstrasse,63,Oberstrass,6,Kreis 6,,Gastwirtschaft,Offen,2683697.42,1248276.068,1
2017,8.54446927895982,47.3803475189609,G-Essbar,Haldeneggsteig,4,8006,Zürich,6113,Beckenhof,61,Unterstrass,6,Kreis 6,,Gastwirtschaft,Offen,2683507.613,1248311.835,1
2017,8.52902214781034,47.3718447526178,Simply Soup,Hallwylstrasse,24,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682354.337,1247350.247,1
2017,8.52877189563251,47.3716553295617,Asia-Tisch,Hallwylstrasse,34,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682335.73,1247328.926,1
2017,8.52850490309231,47.3714455640222,Penalty,Hallwylstrasse,40,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682315.89,1247305.326,1
2017,8.52864505222579,47.371155749651,Yen's Sushi & Asian Cuisine,Hallwylstrasse,43,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682326.922,1247273.254,1
