"ObjectID","Datum","Standort","Velo_in","Velo_out","Fuss_in","Fuss_out"
4822,2009-12-26T12:00:00,"ECO09022739",0,0,,
4823,2009-12-26T12:15:00,"ECO09022739",1,0,,
4824,2009-12-26T12:30:00,"ECO09022739",1,0,,
4825,2009-12-26T12:45:00,"ECO09022739",5,1,,
4826,2009-12-26T13:00:00,"ECO09022739",2,1,,
4827,2009-12-26T13:15:00,"ECO09022739",1,4,,
4828,2009-12-26T13:30:00,"ECO09022739",0,2,,
4829,2009-12-26T13:45:00,"ECO09022739",3,2,,
4830,2009-12-26T14:00:00,"ECO09022739",1,1,,
4831,2009-12-26T14:15:00,"ECO09022739",3,2,,
4832,2009-12-26T14:30:00,"ECO09022739",2,2,,
4833,2009-12-26T14:45:00,"ECO09022739",2,2,,
4834,2009-12-26T15:00:00,"ECO09022739",0,4,,
4835,2009-12-26T15:15:00,"ECO09022739",3,2,,
4836,2009-12-26T15:30:00,"ECO09022739",5,2,,
4837,2009-12-26T15:45:00,"ECO09022739",4,0,,
4838,2009-12-26T16:00:00,"ECO09022739",1,0,,
4839,2009-12-26T16:15:00,"ECO09022739",1,2,,
4840,2009-12-26T16:30:00,"ECO09022739",1,3,,
4841,2009-12-26T16:45:00,"ECO09022739",1,3,,
4842,2009-12-26T17:00:00,"ECO09022739",1,1,,
4843,2009-12-26T17:15:00,"ECO09022739",0,1,,
4844,2009-12-26T17:30:00,"ECO09022739",1,2,,
4845,2009-12-26T17:45:00,"ECO09022739",2,1,,
4846,2009-12-26T18:00:00,"ECO09022739",1,3,,
4847,2009-12-26T18:15:00,"ECO09022739",2,7,,
4848,2009-12-26T18:30:00,"ECO09022739",0,0,,
4849,2009-12-26T18:45:00,"ECO09022739",0,1,,
4850,2009-12-26T19:00:00,"ECO09022739",0,0,,
4851,2009-12-26T19:15:00,"ECO09022739",1,0,,
4852,2009-12-26T19:30:00,"ECO09022739",0,1,,
4853,2009-12-26T19:45:00,"ECO09022739",0,4,,
4854,2009-12-26T20:00:00,"ECO09022739",2,0,,
4855,2009-12-26T20:15:00,"ECO09022739",1,1,,
4856,2009-12-26T20:30:00,"ECO09022739",1,1,,
4857,2009-12-26T20:45:00,"ECO09022739",1,0,,
4858,2009-12-26T21:00:00,"ECO09022739",1,0,,
4859,2009-12-26T21:15:00,"ECO09022739",0,1,,
4860,2009-12-26T21:30:00,"ECO09022739",1,0,,
4861,2009-12-26T21:45:00,"ECO09022739",0,0,,
4862,2009-12-26T22:00:00,"ECO09022739",0,2,,
4863,2009-12-26T22:15:00,"ECO09022739",3,1,,
4864,2009-12-26T22:30:00,"ECO09022739",1,0,,
4865,2009-12-26T22:45:00,"ECO09022739",0,0,,
4866,2009-12-26T23:00:00,"ECO09022739",1,0,,
4867,2009-12-26T23:15:00,"ECO09022739",0,5,,
4868,2009-12-26T23:30:00,"ECO09022739",0,0,,
4869,2009-12-26T23:45:00,"ECO09022739",0,0,,
4870,2009-12-27T00:00:00,"ECO09022739",0,0,,
4871,2009-12-27T00:15:00,"ECO09022739",1,0,,
4872,2009-12-27T00:30:00,"ECO09022739",1,1,,
4873,2009-12-27T00:45:00,"ECO09022739",0,1,,
4874,2009-12-27T01:00:00,"ECO09022739",0,0,,
4875,2009-12-27T01:15:00,"ECO09022739",0,1,,
4876,2009-12-27T01:30:00,"ECO09022739",0,0,,
4877,2009-12-27T01:45:00,"ECO09022739",0,0,,
4878,2009-12-27T02:00:00,"ECO09022739",0,0,,
4879,2009-12-27T02:15:00,"ECO09022739",0,0,,
4880,2009-12-27T02:30:00,"ECO09022739",0,0,,
4881,2009-12-27T02:45:00,"ECO09022739",0,0,,
4882,2009-12-27T03:00:00,"ECO09022739",1,0,,
4883,2009-12-27T03:15:00,"ECO09022739",0,0,,
4884,2009-12-27T03:30:00,"ECO09022739",0,0,,
4885,2009-12-27T03:45:00,"ECO09022739",0,0,,
4886,2009-12-27T04:00:00,"ECO09022739",0,0,,
4887,2009-12-27T04:15:00,"ECO09022739",0,0,,
4888,2009-12-27T04:30:00,"ECO09022739",0,0,,
4889,2009-12-27T04:45:00,"ECO09022739",0,1,,
4890,2009-12-27T05:00:00,"ECO09022739",0,0,,
4891,2009-12-27T05:15:00,"ECO09022739",0,0,,
4892,2009-12-27T05:30:00,"ECO09022739",0,0,,
4893,2009-12-27T05:45:00,"ECO09022739",0,0,,
4894,2009-12-27T06:00:00,"ECO09022739",0,0,,
4895,2009-12-27T06:15:00,"ECO09022739",0,0,,
4896,2009-12-27T06:30:00,"ECO09022739",0,0,,
4897,2009-12-27T06:45:00,"ECO09022739",0,0,,
4898,2009-12-27T07:00:00,"ECO09022739",0,0,,
4899,2009-12-27T07:15:00,"ECO09022739",0,0,,
4900,2009-12-27T07:30:00,"ECO09022739",0,0,,
4901,2009-12-27T07:45:00,"ECO09022739",0,0,,
4902,2009-12-27T08:00:00,"ECO09022739",0,0,,
4903,2009-12-27T08:15:00,"ECO09022739",0,1,,
4904,2009-12-27T08:30:00,"ECO09022739",0,0,,
4905,2009-12-27T08:45:00,"ECO09022739",1,0,,
4906,2009-12-27T09:00:00,"ECO09022739",1,0,,
4907,2009-12-27T09:15:00,"ECO09022739",0,0,,
4908,2009-12-27T09:30:00,"ECO09022739",0,1,,
4909,2009-12-27T09:45:00,"ECO09022739",1,0,,
4910,2009-12-27T10:00:00,"ECO09022739",1,0,,
4911,2009-12-27T10:15:00,"ECO09022739",2,0,,
4912,2009-12-27T10:30:00,"ECO09022739",0,0,,
4913,2009-12-27T10:45:00,"ECO09022739",0,0,,
4914,2009-12-27T11:00:00,"ECO09022739",2,0,,
4915,2009-12-27T11:15:00,"ECO09022739",0,2,,
4916,2009-12-27T11:30:00,"ECO09022739",5,0,,
4917,2009-12-27T11:45:00,"ECO09022739",2,0,,
4918,2009-12-27T12:00:00,"ECO09022739",6,2,,
4919,2009-12-27T12:15:00,"ECO09022739",1,0,,
4920,2009-12-27T12:30:00,"ECO09022739",3,1,,
4921,2009-12-27T12:45:00,"ECO09022739",4,0,,
4922,2009-12-27T13:00:00,"ECO09022739",0,1,,
4923,2009-12-27T13:15:00,"ECO09022739",2,1,,
4924,2009-12-27T13:30:00,"ECO09022739",5,0,,
4925,2009-12-27T13:45:00,"ECO09022739",2,2,,
4926,2009-12-27T14:00:00,"ECO09022739",1,3,,
4927,2009-12-27T14:15:00,"ECO09022739",2,1,,
4928,2009-12-27T14:30:00,"ECO09022739",2,1,,
4929,2009-12-27T14:45:00,"ECO09022739",4,3,,
4930,2009-12-27T15:00:00,"ECO09022739",2,2,,
4931,2009-12-27T15:15:00,"ECO09022739",0,5,,
4932,2009-12-27T15:30:00,"ECO09022739",6,2,,
4933,2009-12-27T15:45:00,"ECO09022739",1,3,,
4934,2009-12-27T16:00:00,"ECO09022739",4,1,,
4935,2009-12-27T16:15:00,"ECO09022739",2,1,,
4936,2009-12-27T16:30:00,"ECO09022739",4,2,,
4937,2009-12-27T16:45:00,"ECO09022739",4,1,,
4938,2009-12-27T17:00:00,"ECO09022739",1,2,,
4939,2009-12-27T17:15:00,"ECO09022739",2,0,,
4940,2009-12-27T17:30:00,"ECO09022739",1,3,,
4941,2009-12-27T17:45:00,"ECO09022739",0,1,,
4942,2009-12-27T18:00:00,"ECO09022739",0,2,,
4943,2009-12-27T18:15:00,"ECO09022739",0,1,,
4944,2009-12-27T18:30:00,"ECO09022739",1,0,,
4945,2009-12-27T18:45:00,"ECO09022739",0,4,,
4946,2009-12-27T19:00:00,"ECO09022739",1,1,,
4947,2009-12-27T19:15:00,"ECO09022739",0,1,,
4948,2009-12-27T19:30:00,"ECO09022739",1,0,,
4949,2009-12-27T19:45:00,"ECO09022739",0,1,,
4950,2009-12-27T20:00:00,"ECO09022739",0,0,,
4951,2009-12-27T20:15:00,"ECO09022739",1,0,,
4952,2009-12-27T20:30:00,"ECO09022739",0,1,,
4953,2009-12-27T20:45:00,"ECO09022739",0,1,,
4954,2009-12-27T21:00:00,"ECO09022739",0,0,,
4955,2009-12-27T21:15:00,"ECO09022739",0,0,,
4956,2009-12-27T21:30:00,"ECO09022739",0,2,,
4957,2009-12-27T21:45:00,"ECO09022739",0,0,,
4958,2009-12-27T22:00:00,"ECO09022739",1,0,,
4959,2009-12-27T22:15:00,"ECO09022739",0,2,,
4960,2009-12-27T22:30:00,"ECO09022739",0,1,,
4961,2009-12-27T22:45:00,"ECO09022739",0,0,,
4962,2009-12-27T23:00:00,"ECO09022739",0,0,,
4963,2009-12-27T23:15:00,"ECO09022739",0,0,,
4964,2009-12-27T23:30:00,"ECO09022739",1,0,,
4965,2009-12-27T23:45:00,"ECO09022739",0,3,,
5018,2009-12-28T00:00:00,"ECO09022739",2,0,,
5019,2009-12-28T00:15:00,"ECO09022739",0,0,,
5020,2009-12-28T00:30:00,"ECO09022739",0,0,,
5021,2009-12-28T00:45:00,"ECO09022739",0,1,,
5022,2009-12-28T01:00:00,"ECO09022739",1,0,,
5023,2009-12-28T01:15:00,"ECO09022739",0,0,,
5024,2009-12-28T01:30:00,"ECO09022739",0,0,,
5025,2009-12-28T01:45:00,"ECO09022739",0,0,,
5026,2009-12-28T02:00:00,"ECO09022739",0,0,,
5027,2009-12-28T02:15:00,"ECO09022739",0,0,,
5028,2009-12-28T02:30:00,"ECO09022739",0,0,,
5029,2009-12-28T02:45:00,"ECO09022739",0,0,,
5030,2009-12-28T03:00:00,"ECO09022739",0,0,,
5031,2009-12-28T03:15:00,"ECO09022739",0,0,,
5032,2009-12-28T03:30:00,"ECO09022739",0,0,,
5033,2009-12-28T03:45:00,"ECO09022739",0,0,,
5034,2009-12-28T04:00:00,"ECO09022739",0,0,,
5035,2009-12-28T04:15:00,"ECO09022739",0,0,,
5036,2009-12-28T04:30:00,"ECO09022739",0,0,,
5037,2009-12-28T04:45:00,"ECO09022739",0,0,,
5038,2009-12-28T05:00:00,"ECO09022739",0,0,,
5039,2009-12-28T05:15:00,"ECO09022739",0,0,,
5040,2009-12-28T05:30:00,"ECO09022739",0,0,,
5041,2009-12-28T05:45:00,"ECO09022739",0,0,,
5042,2009-12-28T06:00:00,"ECO09022739",0,0,,
5043,2009-12-28T06:15:00,"ECO09022739",0,0,,
5044,2009-12-28T06:30:00,"ECO09022739",0,0,,
5045,2009-12-28T06:45:00,"ECO09022739",0,0,,
5046,2009-12-28T07:00:00,"ECO09022739",0,0,,
5047,2009-12-28T07:15:00,"ECO09022739",4,0,,
5048,2009-12-28T07:30:00,"ECO09022739",2,0,,
5049,2009-12-28T07:45:00,"ECO09022739",2,0,,
5050,2009-12-28T08:00:00,"ECO09022739",1,0,,
5051,2009-12-28T08:15:00,"ECO09022739",1,0,,
5052,2009-12-28T08:30:00,"ECO09022739",6,0,,
5053,2009-12-28T08:45:00,"ECO09022739",3,0,,
5054,2009-12-28T09:00:00,"ECO09022739",6,0,,
5055,2009-12-28T09:15:00,"ECO09022739",4,0,,
5056,2009-12-28T09:30:00,"ECO09022739",5,1,,
5057,2009-12-28T09:45:00,"ECO09022739",2,0,,
5058,2009-12-28T10:00:00,"ECO09022739",4,0,,
5059,2009-12-28T10:15:00,"ECO09022739",3,1,,
5060,2009-12-28T10:30:00,"ECO09022739",5,1,,
5061,2009-12-28T10:45:00,"ECO09022739",5,1,,
5062,2009-12-28T11:00:00,"ECO09022739",3,0,,
5063,2009-12-28T11:15:00,"ECO09022739",1,1,,
5064,2009-12-28T11:30:00,"ECO09022739",3,0,,
5065,2009-12-28T11:45:00,"ECO09022739",3,0,,
5066,2009-12-28T12:00:00,"ECO09022739",4,0,,
5067,2009-12-28T12:15:00,"ECO09022739",4,1,,
5068,2009-12-28T12:30:00,"ECO09022739",2,0,,
5069,2009-12-28T12:45:00,"ECO09022739",0,1,,
5070,2009-12-28T13:00:00,"ECO09022739",2,1,,
5071,2009-12-28T13:15:00,"ECO09022739",1,1,,
5072,2009-12-28T13:30:00,"ECO09022739",4,2,,
5073,2009-12-28T13:45:00,"ECO09022739",2,1,,
5074,2009-12-28T14:00:00,"ECO09022739",2,1,,
5075,2009-12-28T14:15:00,"ECO09022739",2,1,,
5076,2009-12-28T14:30:00,"ECO09022739",1,2,,
5077,2009-12-28T14:45:00,"ECO09022739",2,0,,
5078,2009-12-28T15:00:00,"ECO09022739",3,1,,
5079,2009-12-28T15:15:00,"ECO09022739",7,1,,
5080,2009-12-28T15:30:00,"ECO09022739",5,1,,
5081,2009-12-28T15:45:00,"ECO09022739",1,5,,
5082,2009-12-28T16:00:00,"ECO09022739",1,1,,
5083,2009-12-28T16:15:00,"ECO09022739",6,2,,
5084,2009-12-28T16:30:00,"ECO09022739",2,1,,
5085,2009-12-28T16:45:00,"ECO09022739",0,3,,
5086,2009-12-28T17:00:00,"ECO09022739",3,0,,
5087,2009-12-28T17:15:00,"ECO09022739",3,1,,
5088,2009-12-28T17:30:00,"ECO09022739",2,1,,
5089,2009-12-28T17:45:00,"ECO09022739",2,0,,
5090,2009-12-28T18:00:00,"ECO09022739",3,4,,
5091,2009-12-28T18:15:00,"ECO09022739",3,2,,
5092,2009-12-28T18:30:00,"ECO09022739",1,2,,
5093,2009-12-28T18:45:00,"ECO09022739",4,3,,
5094,2009-12-28T19:00:00,"ECO09022739",0,4,,
5095,2009-12-28T19:15:00,"ECO09022739",1,3,,
5096,2009-12-28T19:30:00,"ECO09022739",2,3,,
5097,2009-12-28T19:45:00,"ECO09022739",2,7,,
5098,2009-12-28T20:00:00,"ECO09022739",2,2,,
5099,2009-12-28T20:15:00,"ECO09022739",2,3,,
5100,2009-12-28T20:30:00,"ECO09022739",0,0,,
5101,2009-12-28T20:45:00,"ECO09022739",0,3,,
5102,2009-12-28T21:00:00,"ECO09022739",1,0,,
5103,2009-12-28T21:15:00,"ECO09022739",0,0,,
5104,2009-12-28T21:30:00,"ECO09022739",0,1,,
5105,2009-12-28T21:45:00,"ECO09022739",0,1,,
5106,2009-12-28T22:00:00,"ECO09022739",0,1,,
5107,2009-12-28T22:15:00,"ECO09022739",0,1,,
5108,2009-12-28T22:30:00,"ECO09022739",1,0,,
5109,2009-12-28T22:45:00,"ECO09022739",0,0,,
5110,2009-12-28T23:00:00,"ECO09022739",1,0,,
5111,2009-12-28T23:15:00,"ECO09022739",1,1,,
5112,2009-12-28T23:30:00,"ECO09022739",1,2,,
5113,2009-12-28T23:45:00,"ECO09022739",0,2,,
5114,2009-12-29T00:00:00,"ECO09022739",0,2,,
5115,2009-12-29T00:15:00,"ECO09022739",0,0,,
5116,2009-12-29T00:30:00,"ECO09022739",0,0,,
5117,2009-12-29T00:45:00,"ECO09022739",0,0,,
5118,2009-12-29T01:00:00,"ECO09022739",0,0,,
5119,2009-12-29T01:15:00,"ECO09022739",0,0,,
5120,2009-12-29T01:30:00,"ECO09022739",0,1,,
5121,2009-12-29T01:45:00,"ECO09022739",0,1,,
5122,2009-12-29T02:00:00,"ECO09022739",0,0,,
5123,2009-12-29T02:15:00,"ECO09022739",0,0,,
5124,2009-12-29T02:30:00,"ECO09022739",0,0,,
5125,2009-12-29T02:45:00,"ECO09022739",0,0,,
5126,2009-12-29T03:00:00,"ECO09022739",0,0,,
5127,2009-12-29T03:15:00,"ECO09022739",0,1,,
5128,2009-12-29T03:30:00,"ECO09022739",1,0,,
5129,2009-12-29T03:45:00,"ECO09022739",0,0,,
5130,2009-12-29T04:00:00,"ECO09022739",0,0,,
5131,2009-12-29T04:15:00,"ECO09022739",0,0,,
5132,2009-12-29T04:30:00,"ECO09022739",0,0,,
5133,2009-12-29T04:45:00,"ECO09022739",0,0,,
5134,2009-12-29T05:00:00,"ECO09022739",0,0,,
5135,2009-12-29T05:15:00,"ECO09022739",0,0,,
5136,2009-12-29T05:30:00,"ECO09022739",0,0,,
5137,2009-12-29T05:45:00,"ECO09022739",0,0,,
5138,2009-12-29T06:00:00,"ECO09022739",0,0,,
5139,2009-12-29T06:15:00,"ECO09022739",0,0,,
5140,2009-12-29T06:30:00,"ECO09022739",1,0,,
5141,2009-12-29T06:45:00,"ECO09022739",0,0,,
5142,2009-12-29T07:00:00,"ECO09022739",0,0,,
5143,2009-12-29T07:15:00,"ECO09022739",0,0,,
5144,2009-12-29T07:30:00,"ECO09022739",5,0,,
5145,2009-12-29T07:45:00,"ECO09022739",0,0,,
5146,2009-12-29T08:00:00,"ECO09022739",2,0,,
5147,2009-12-29T08:15:00,"ECO09022739",3,0,,
5148,2009-12-29T08:30:00,"ECO09022739",5,0,,
5149,2009-12-29T08:45:00,"ECO09022739",3,1,,
5150,2009-12-29T09:00:00,"ECO09022739",2,0,,
5151,2009-12-29T09:15:00,"ECO09022739",4,0,,
5152,2009-12-29T09:30:00,"ECO09022739",3,0,,
5153,2009-12-29T09:45:00,"ECO09022739",4,0,,
5154,2009-12-29T10:00:00,"ECO09022739",0,0,,
5155,2009-12-29T10:15:00,"ECO09022739",1,0,,
5156,2009-12-29T10:30:00,"ECO09022739",2,1,,
5157,2009-12-29T10:45:00,"ECO09022739",1,1,,
5158,2009-12-29T11:00:00,"ECO09022739",1,0,,
5159,2009-12-29T11:15:00,"ECO09022739",0,1,,
5160,2009-12-29T11:30:00,"ECO09022739",1,0,,
5161,2009-12-29T11:45:00,"ECO09022739",1,0,,
5162,2009-12-29T12:00:00,"ECO09022739",2,1,,
5163,2009-12-29T12:15:00,"ECO09022739",0,0,,
5164,2009-12-29T12:30:00,"ECO09022739",4,0,,
5165,2009-12-29T12:45:00,"ECO09022739",5,1,,
5166,2009-12-29T13:00:00,"ECO09022739",1,2,,
5167,2009-12-29T13:15:00,"ECO09022739",2,1,,
5168,2009-12-29T13:30:00,"ECO09022739",3,1,,
5169,2009-12-29T13:45:00,"ECO09022739",2,3,,
5170,2009-12-29T14:00:00,"ECO09022739",1,1,,
5171,2009-12-29T14:15:00,"ECO09022739",1,1,,
5172,2009-12-29T14:30:00,"ECO09022739",0,0,,
5173,2009-12-29T14:45:00,"ECO09022739",0,0,,
5174,2009-12-29T15:00:00,"ECO09022739",0,2,,
5175,2009-12-29T15:15:00,"ECO09022739",0,1,,
5176,2009-12-29T15:30:00,"ECO09022739",1,1,,
5177,2009-12-29T15:45:00,"ECO09022739",5,0,,
5178,2009-12-29T16:00:00,"ECO09022739",1,0,,
5179,2009-12-29T16:15:00,"ECO09022739",4,2,,
5180,2009-12-29T16:30:00,"ECO09022739",1,0,,
5181,2009-12-29T16:45:00,"ECO09022739",1,0,,
5182,2009-12-29T17:00:00,"ECO09022739",0,1,,
5183,2009-12-29T17:15:00,"ECO09022739",1,3,,
5184,2009-12-29T17:30:00,"ECO09022739",0,0,,
5185,2009-12-29T17:45:00,"ECO09022739",2,1,,
5186,2009-12-29T18:00:00,"ECO09022739",0,1,,
5187,2009-12-29T18:15:00,"ECO09022739",1,3,,
5188,2009-12-29T18:30:00,"ECO09022739",0,1,,
5189,2009-12-29T18:45:00,"ECO09022739",1,3,,
5190,2009-12-29T19:00:00,"ECO09022739",0,2,,
5191,2009-12-29T19:15:00,"ECO09022739",0,0,,
5192,2009-12-29T19:30:00,"ECO09022739",0,5,,
5193,2009-12-29T19:45:00,"ECO09022739",0,2,,
5194,2009-12-29T20:00:00,"ECO09022739",0,2,,
5195,2009-12-29T20:15:00,"ECO09022739",2,2,,
5196,2009-12-29T20:30:00,"ECO09022739",0,0,,
5197,2009-12-29T20:45:00,"ECO09022739",3,2,,
5198,2009-12-29T21:00:00,"ECO09022739",0,1,,
5199,2009-12-29T21:15:00,"ECO09022739",1,1,,
5200,2009-12-29T21:30:00,"ECO09022739",1,0,,
5201,2009-12-29T21:45:00,"ECO09022739",0,0,,
5202,2009-12-29T22:00:00,"ECO09022739",0,0,,
5203,2009-12-29T22:15:00,"ECO09022739",0,0,,
5204,2009-12-29T22:30:00,"ECO09022739",0,1,,
5205,2009-12-29T22:45:00,"ECO09022739",0,0,,
5206,2009-12-29T23:00:00,"ECO09022739",0,0,,
5207,2009-12-29T23:15:00,"ECO09022739",0,1,,
5208,2009-12-29T23:30:00,"ECO09022739",0,0,,
5209,2009-12-29T23:45:00,"ECO09022739",1,0,,
5210,2009-12-30T00:00:00,"ECO09022739",0,1,,
5211,2009-12-30T00:15:00,"ECO09022739",0,0,,
5212,2009-12-30T00:30:00,"ECO09022739",0,1,,
5213,2009-12-30T00:45:00,"ECO09022739",0,0,,
5214,2009-12-30T01:00:00,"ECO09022739",0,0,,
5215,2009-12-30T01:15:00,"ECO09022739",0,0,,
5216,2009-12-30T01:30:00,"ECO09022739",0,0,,
5217,2009-12-30T01:45:00,"ECO09022739",0,3,,
5218,2009-12-30T02:00:00,"ECO09022739",0,0,,
5219,2009-12-30T02:15:00,"ECO09022739",0,2,,
5220,2009-12-30T02:30:00,"ECO09022739",0,0,,
5221,2009-12-30T02:45:00,"ECO09022739",0,0,,
5222,2009-12-30T03:00:00,"ECO09022739",0,1,,
5223,2009-12-30T03:15:00,"ECO09022739",0,0,,
5224,2009-12-30T03:30:00,"ECO09022739",0,0,,
5225,2009-12-30T03:45:00,"ECO09022739",0,0,,
5226,2009-12-30T04:00:00,"ECO09022739",0,0,,
5227,2009-12-30T04:15:00,"ECO09022739",0,0,,
5228,2009-12-30T04:30:00,"ECO09022739",0,0,,
5229,2009-12-30T04:45:00,"ECO09022739",0,0,,
5230,2009-12-30T05:00:00,"ECO09022739",0,0,,
5231,2009-12-30T05:15:00,"ECO09022739",0,0,,
5232,2009-12-30T05:30:00,"ECO09022739",0,0,,
5233,2009-12-30T05:45:00,"ECO09022739",0,0,,
5234,2009-12-30T06:00:00,"ECO09022739",0,0,,
5235,2009-12-30T06:15:00,"ECO09022739",0,0,,
5236,2009-12-30T06:30:00,"ECO09022739",1,0,,
5237,2009-12-30T06:45:00,"ECO09022739",1,0,,
5238,2009-12-30T07:00:00,"ECO09022739",1,0,,
5239,2009-12-30T07:15:00,"ECO09022739",2,0,,
5240,2009-12-30T07:30:00,"ECO09022739",2,0,,
5241,2009-12-30T07:45:00,"ECO09022739",1,0,,
5242,2009-12-30T08:00:00,"ECO09022739",0,0,,
5243,2009-12-30T08:15:00,"ECO09022739",1,0,,
5244,2009-12-30T08:30:00,"ECO09022739",4,0,,
5245,2009-12-30T08:45:00,"ECO09022739",1,0,,
5246,2009-12-30T09:00:00,"ECO09022739",2,0,,
5247,2009-12-30T09:15:00,"ECO09022739",2,0,,
5248,2009-12-30T09:30:00,"ECO09022739",6,0,,
5249,2009-12-30T09:45:00,"ECO09022739",3,0,,
5250,2009-12-30T10:00:00,"ECO09022739",1,1,,
5251,2009-12-30T10:15:00,"ECO09022739",1,0,,
5252,2009-12-30T10:30:00,"ECO09022739",2,0,,
5253,2009-12-30T10:45:00,"ECO09022739",0,1,,
5254,2009-12-30T11:00:00,"ECO09022739",6,0,,
5255,2009-12-30T11:15:00,"ECO09022739",0,0,,
5256,2009-12-30T11:30:00,"ECO09022739",3,0,,
5257,2009-12-30T11:45:00,"ECO09022739",2,0,,
5258,2009-12-30T12:00:00,"ECO09022739",1,1,,
5259,2009-12-30T12:15:00,"ECO09022739",4,1,,
5260,2009-12-30T12:30:00,"ECO09022739",3,0,,
5261,2009-12-30T12:45:00,"ECO09022739",1,0,,
5262,2009-12-30T13:00:00,"ECO09022739",2,0,,
5263,2009-12-30T13:15:00,"ECO09022739",1,0,,
5264,2009-12-30T13:30:00,"ECO09022739",3,0,,
5265,2009-12-30T13:45:00,"ECO09022739",2,0,,
5266,2009-12-30T14:00:00,"ECO09022739",0,0,,
5267,2009-12-30T14:15:00,"ECO09022739",0,1,,
5268,2009-12-30T14:30:00,"ECO09022739",2,0,,
5269,2009-12-30T14:45:00,"ECO09022739",1,0,,
5270,2009-12-30T15:00:00,"ECO09022739",2,0,,
5271,2009-12-30T15:15:00,"ECO09022739",1,1,,
5272,2009-12-30T15:30:00,"ECO09022739",2,3,,
5273,2009-12-30T15:45:00,"ECO09022739",2,0,,
5274,2009-12-30T16:00:00,"ECO09022739",3,1,,
5275,2009-12-30T16:15:00,"ECO09022739",0,0,,
5276,2009-12-30T16:30:00,"ECO09022739",0,1,,
5277,2009-12-30T16:45:00,"ECO09022739",3,2,,
5278,2009-12-30T17:00:00,"ECO09022739",2,1,,
5279,2009-12-30T17:15:00,"ECO09022739",1,0,,
5280,2009-12-30T17:30:00,"ECO09022739",2,1,,
5281,2009-12-30T17:45:00,"ECO09022739",0,1,,
5282,2009-12-30T18:00:00,"ECO09022739",0,3,,
5283,2009-12-30T18:15:00,"ECO09022739",3,1,,
5284,2009-12-30T18:30:00,"ECO09022739",2,2,,
5285,2009-12-30T18:45:00,"ECO09022739",1,0,,
5286,2009-12-30T19:00:00,"ECO09022739",2,1,,
5287,2009-12-30T19:15:00,"ECO09022739",0,2,,
5288,2009-12-30T19:30:00,"ECO09022739",1,2,,
5289,2009-12-30T19:45:00,"ECO09022739",0,1,,
5290,2009-12-30T20:00:00,"ECO09022739",1,2,,
5291,2009-12-30T20:15:00,"ECO09022739",1,0,,
5292,2009-12-30T20:30:00,"ECO09022739",1,2,,
5293,2009-12-30T20:45:00,"ECO09022739",0,2,,
5294,2009-12-30T21:00:00,"ECO09022739",1,0,,
5295,2009-12-30T21:15:00,"ECO09022739",1,0,,
5296,2009-12-30T21:30:00,"ECO09022739",1,0,,
5297,2009-12-30T21:45:00,"ECO09022739",0,1,,
5298,2009-12-30T22:00:00,"ECO09022739",0,1,,
5299,2009-12-30T22:15:00,"ECO09022739",0,1,,
5300,2009-12-30T22:30:00,"ECO09022739",0,1,,
5301,2009-12-30T22:45:00,"ECO09022739",0,1,,
5302,2009-12-30T23:00:00,"ECO09022739",0,0,,
5303,2009-12-30T23:15:00,"ECO09022739",0,0,,
5304,2009-12-30T23:30:00,"ECO09022739",0,2,,
5305,2009-12-30T23:45:00,"ECO09022739",0,1,,
5306,2009-12-31T00:00:00,"ECO09022739",0,1,,
5307,2009-12-31T00:15:00,"ECO09022739",0,1,,
5308,2009-12-31T00:30:00,"ECO09022739",0,0,,
5309,2009-12-31T00:45:00,"ECO09022739",1,2,,
5310,2009-12-31T01:00:00,"ECO09022739",0,1,,
5311,2009-12-31T01:15:00,"ECO09022739",0,1,,
5312,2009-12-31T01:30:00,"ECO09022739",0,2,,
5313,2009-12-31T01:45:00,"ECO09022739",0,0,,
5314,2009-12-31T02:00:00,"ECO09022739",0,0,,
5315,2009-12-31T02:15:00,"ECO09022739",0,0,,
5316,2009-12-31T02:30:00,"ECO09022739",0,0,,
5317,2009-12-31T02:45:00,"ECO09022739",0,0,,
5318,2009-12-31T03:00:00,"ECO09022739",0,0,,
5319,2009-12-31T03:15:00,"ECO09022739",0,0,,
5320,2009-12-31T03:30:00,"ECO09022739",0,0,,
5321,2009-12-31T03:45:00,"ECO09022739",0,0,,
5322,2009-12-31T04:00:00,"ECO09022739",0,0,,
5323,2009-12-31T04:15:00,"ECO09022739",0,0,,
5324,2009-12-31T04:30:00,"ECO09022739",0,0,,
5325,2009-12-31T04:45:00,"ECO09022739",0,0,,
5326,2009-12-31T05:00:00,"ECO09022739",0,0,,
5327,2009-12-31T05:15:00,"ECO09022739",0,0,,
5328,2009-12-31T05:30:00,"ECO09022739",0,0,,
5329,2009-12-31T05:45:00,"ECO09022739",0,0,,
5330,2009-12-31T06:00:00,"ECO09022739",0,0,,
5331,2009-12-31T06:15:00,"ECO09022739",0,0,,
5332,2009-12-31T06:30:00,"ECO09022739",0,0,,
5333,2009-12-31T06:45:00,"ECO09022739",0,0,,
5334,2009-12-31T07:00:00,"ECO09022739",0,0,,
5335,2009-12-31T07:15:00,"ECO09022739",0,0,,
5336,2009-12-31T07:30:00,"ECO09022739",2,0,,
5337,2009-12-31T07:45:00,"ECO09022739",1,0,,
5338,2009-12-31T08:00:00,"ECO09022739",0,0,,
